miRNA	lncRNA
hsa-miR-4424	AC021739.2
hsa-miR-4424	CHASERR
hsa-miR-4424	ERVK13-1
hsa-miR-4424	ERVK13-1
hsa-miR-4424	AC021683.4
hsa-miR-4424	TMEM147-AS1
hsa-miR-4424	TMEM147-AS1
hsa-miR-4424	AC005261.1
hsa-miR-4424	AL157700.1
hsa-miR-4428	AL645608.2
hsa-miR-4428	AL645608.2
hsa-miR-4428	SNHG3
hsa-miR-4428	SNHG3
hsa-miR-4428	AL162258.1
hsa-miR-4428	AL691482.3
hsa-miR-4428	CYTOR
hsa-miR-4428	AC133644.2
hsa-miR-4428	CYTOR
hsa-miR-4428	CYTOR
hsa-miR-4428	TAPT1-AS1
hsa-miR-4428	TMEM161B-AS1
hsa-miR-4428	GARS1-DT
hsa-miR-4428	GARS1-DT
hsa-miR-4428	GARS1-DT
hsa-miR-4428	GARS1-DT
hsa-miR-4428	GARS1-DT
hsa-miR-4428	AC007349.4
hsa-miR-4428	STAG3L5P-PVRIG2P-PILRB
hsa-miR-4428	RHPN1-AS1
hsa-miR-4428	EBLN3P
hsa-miR-4428	AL157392.3
hsa-miR-4428	AL157392.3
hsa-miR-4428	NUTM2B-AS1
hsa-miR-4428	NUTM2B-AS1
hsa-miR-4428	NUTM2B-AS1
hsa-miR-4428	NUTM2B-AS1
hsa-miR-4428	KCNQ1OT1
hsa-miR-4428	KCNQ1OT1
hsa-miR-4428	KCNQ1OT1
hsa-miR-4428	KCNQ1OT1
hsa-miR-4428	KCNQ1OT1
hsa-miR-4428	KCNQ1OT1
hsa-miR-4428	AP002358.1
hsa-miR-4428	AP002358.1
hsa-miR-4428	AP002358.1
hsa-miR-4428	NEAT1
hsa-miR-4428	NEAT1
hsa-miR-4428	MALAT1
hsa-miR-4428	MALAT1
hsa-miR-4428	AP003392.3
hsa-miR-4428	PCOTH
hsa-miR-4428	DLEU2
hsa-miR-4428	DLEU2
hsa-miR-4428	DLEU2
hsa-miR-4428	DLEU2
hsa-miR-4428	SNHG14
hsa-miR-4428	SNHG14
hsa-miR-4428	SNHG14
hsa-miR-4428	SNHG14
hsa-miR-4428	SNHG14
hsa-miR-4428	SNHG14
hsa-miR-4428	SNHG14
hsa-miR-4428	AC093525.7
hsa-miR-4428	AC141586.5
hsa-miR-4428	PDXDC2P-NPIPB14P
hsa-miR-4428	PDXDC2P-NPIPB14P
hsa-miR-4428	AC004943.2
hsa-miR-4428	AC004943.2
hsa-miR-4428	AC004943.2
hsa-miR-4428	MIR22HG
hsa-miR-4428	MIR22HG
hsa-miR-4428	LINC02693
hsa-miR-4428	AC015813.6
hsa-miR-4428	AC015813.6
hsa-miR-4428	AC015813.6
hsa-miR-4428	AC015813.6
hsa-miR-4428	AC015813.6
hsa-miR-4428	AC007780.1
hsa-miR-4428	AC006213.6
hsa-miR-4428	CARD8-AS1
hsa-miR-4428	AC012313.1
hsa-miR-4428	AC012313.1
hsa-miR-4428	LINC01433
hsa-miR-4428	MIAT
hsa-miR-4428	XIST
hsa-miR-4428	XIST
hsa-miR-4428	XIST
hsa-miR-4428	XIST
hsa-miR-4428	XIST
hsa-miR-4428	XIST
hsa-miR-4428	XIST
hsa-miR-4429	SNHG12
hsa-miR-4429	AL162258.1
hsa-miR-4429	PAX8-AS1
hsa-miR-4429	PAX8-AS1
hsa-miR-4429	PAX8-AS1
hsa-miR-4429	PAX8-AS1
hsa-miR-4429	PAX8-AS1
hsa-miR-4429	PAX8-AS1
hsa-miR-4429	THUMPD3-AS1
hsa-miR-4429	THUMPD3-AS1
hsa-miR-4429	FGD5-AS1
hsa-miR-4429	AC244517.1
hsa-miR-4429	MIR3142HG
hsa-miR-4429	AC004080.5
hsa-miR-4429	AC004080.6
hsa-miR-4429	DLX6-AS1
hsa-miR-4429	DLX6-AS1
hsa-miR-4429	AC069281.2
hsa-miR-4429	PEG13
hsa-miR-4429	PEG13
hsa-miR-4429	PEG13
hsa-miR-4429	PEG13
hsa-miR-4429	LINC00963
hsa-miR-4429	LINC00963
hsa-miR-4429	AL390294.1
hsa-miR-4429	KCNQ1OT1
hsa-miR-4429	KCNQ1OT1
hsa-miR-4429	KCNQ1OT1
hsa-miR-4429	KCNQ1OT1
hsa-miR-4429	KCNQ1OT1
hsa-miR-4429	KCNQ1OT1
hsa-miR-4429	KCNQ1OT1
hsa-miR-4429	LINC00294
hsa-miR-4429	NEAT1
hsa-miR-4429	NEAT1
hsa-miR-4429	NEAT1
hsa-miR-4429	NEAT1
hsa-miR-4429	MALAT1
hsa-miR-4429	MALAT1
hsa-miR-4429	AC008124.1
hsa-miR-4429	AC008124.1
hsa-miR-4429	AC023509.1
hsa-miR-4429	AC144548.1
hsa-miR-4429	LINC00641
hsa-miR-4429	LINC00641
hsa-miR-4429	DHRS4-AS1
hsa-miR-4429	PSMA3-AS1
hsa-miR-4429	PSMA3-AS1
hsa-miR-4429	OIP5-AS1
hsa-miR-4429	OIP5-AS1
hsa-miR-4429	NR2F2-AS1
hsa-miR-4429	NR2F2-AS1
hsa-miR-4429	NR2F2-AS1
hsa-miR-4429	AC016876.2
hsa-miR-4429	AC016876.2
hsa-miR-4429	MIR122HG
hsa-miR-4429	XIST
hsa-miR-4429	XIST
hsa-miR-4436a	SLFNL1-AS1
hsa-miR-4436a	AL365181.3
hsa-miR-4436a	AL160408.3
hsa-miR-4436a	AC012513.3
hsa-miR-4436a	NCK1-DT
hsa-miR-4436a	CTBP1-DT
hsa-miR-4436a	CTBP1-DT
hsa-miR-4436a	CTBP1-DT
hsa-miR-4436a	KCNIP4-IT1
hsa-miR-4436a	DANCR
hsa-miR-4436a	DANCR
hsa-miR-4436a	SLC9A3-AS1
hsa-miR-4436a	AC021078.1
hsa-miR-4436a	AC021078.1
hsa-miR-4436a	HOXA-AS3
hsa-miR-4436a	SNHG15
hsa-miR-4436a	ZNNT1
hsa-miR-4436a	SNHG7
hsa-miR-4436a	SNHG7
hsa-miR-4436a	AL157392.3
hsa-miR-4436a	AL157392.3
hsa-miR-4436a	AC016397.2
hsa-miR-4436a	LBX1-AS1
hsa-miR-4436a	KCNQ1OT1
hsa-miR-4436a	KCNQ1OT1
hsa-miR-4436a	KCNQ1OT1
hsa-miR-4436a	KCNQ1OT1
hsa-miR-4436a	KCNQ1OT1
hsa-miR-4436a	KCNQ1OT1
hsa-miR-4436a	NEAT1
hsa-miR-4436a	NEAT1
hsa-miR-4436a	NEAT1
hsa-miR-4436a	AC023509.1
hsa-miR-4436a	AC023509.1
hsa-miR-4436a	AC131009.4
hsa-miR-4436a	AL049840.4
hsa-miR-4436a	AC106820.4
hsa-miR-4436a	AC135048.1
hsa-miR-4436a	AC009078.3
hsa-miR-4436a	AC009078.3
hsa-miR-4436a	MIR22HG
hsa-miR-4436a	AC104581.4
hsa-miR-4436a	SNHG29
hsa-miR-4436a	AC008105.2
hsa-miR-4436a	AC005332.6
hsa-miR-4436a	DLGAP1-AS1
hsa-miR-4436a	TMEM147-AS1
hsa-miR-4436a	AC010327.6
hsa-miR-4436a	AC010327.6
hsa-miR-4436a	A1BG-AS1
hsa-miR-4436a	LINC00261
hsa-miR-4436a	AL035071.1
hsa-miR-4436a	AL035071.1
hsa-miR-4436a	AL035071.1
hsa-miR-4436a	AL035458.2
hsa-miR-4436a	MIRLET7BHG
hsa-miR-4436a	LINC00894
hsa-miR-4458	ZNF436-AS1
hsa-miR-4458	AL359762.3
hsa-miR-4458	MIR137HG
hsa-miR-4458	AL160006.1
hsa-miR-4458	ASH1L-AS1
hsa-miR-4458	AC074117.1
hsa-miR-4458	AC074117.1
hsa-miR-4458	AC074117.1
hsa-miR-4458	CYTOR
hsa-miR-4458	MIR4435-2HG
hsa-miR-4458	MIR4435-2HG
hsa-miR-4458	MIR4435-2HG
hsa-miR-4458	AC124045.1
hsa-miR-4458	AC093535.2
hsa-miR-4458	SNHG4
hsa-miR-4458	SNHG4
hsa-miR-4458	SNHG4
hsa-miR-4458	HEIH
hsa-miR-4458	HEIH
hsa-miR-4458	RNF216P1
hsa-miR-4458	RNF216P1
hsa-miR-4458	AC004921.1
hsa-miR-4458	MIR124-2HG
hsa-miR-4458	CYP4F26P
hsa-miR-4458	LINC00963
hsa-miR-4458	NUTM2A-AS1
hsa-miR-4458	KCNQ1OT1
hsa-miR-4458	KCNQ1OT1
hsa-miR-4458	KCNQ1OT1
hsa-miR-4458	KCNQ1OT1
hsa-miR-4458	KCNQ1OT1
hsa-miR-4458	KCNQ1OT1
hsa-miR-4458	KCNQ1OT1
hsa-miR-4458	KCNQ1OT1
hsa-miR-4458	LINC00294
hsa-miR-4458	NEAT1
hsa-miR-4458	NEAT1
hsa-miR-4458	NEAT1
hsa-miR-4458	AP000766.1
hsa-miR-4458	AC125807.2
hsa-miR-4458	AC006064.5
hsa-miR-4458	LINC02381
hsa-miR-4458	AC125603.1
hsa-miR-4458	TPT1-AS1
hsa-miR-4458	TPT1-AS1
hsa-miR-4458	TPT1-AS1
hsa-miR-4458	VASH1-AS1
hsa-miR-4458	AL162171.3
hsa-miR-4458	AL162171.3
hsa-miR-4458	AL162171.3
hsa-miR-4458	MEG3
hsa-miR-4458	MEG3
hsa-miR-4458	MIR9-3HG
hsa-miR-4458	AC109460.3
hsa-miR-4458	AC106886.4
hsa-miR-4458	AC020978.5
hsa-miR-4458	SNHG30
hsa-miR-4458	AC008105.2
hsa-miR-4458	AC037487.4
hsa-miR-4458	SNHG16
hsa-miR-4458	AC087741.1
hsa-miR-4458	LINC00668
hsa-miR-4458	LINC00665
hsa-miR-4458	AC243964.4
hsa-miR-4458	SPACA6P-AS
hsa-miR-4458	ZNF337-AS1
hsa-miR-4458	ZNF337-AS1
hsa-miR-4458	AC003681.1
hsa-miR-4458	AC003681.1
hsa-miR-4458	AC003681.1
hsa-miR-4458	XIST
hsa-miR-4458	XIST
hsa-miR-4458	XIST
hsa-miR-4458	XIST
hsa-miR-4465	AL137127.1
hsa-miR-4465	GAS5
hsa-miR-4465	THUMPD3-AS1
hsa-miR-4465	THUMPD3-AS1
hsa-miR-4465	NNT-AS1
hsa-miR-4465	HCG11
hsa-miR-4465	SNHG5
hsa-miR-4465	AC005082.1
hsa-miR-4465	HOXA10-AS
hsa-miR-4465	AC016831.1
hsa-miR-4465	SNHG6
hsa-miR-4465	NEAT1
hsa-miR-4465	MALAT1
hsa-miR-4465	MALAT1
hsa-miR-4465	AC073857.1
hsa-miR-4465	AC100827.3
hsa-miR-4465	AC016876.2
hsa-miR-4465	AC015726.1
hsa-miR-4465	ARHGAP27P1-BPTFP1-KPNA2P3
hsa-miR-4465	AC005261.1
hsa-miR-4465	LINC00205
hsa-miR-4465	AC016026.1
hsa-miR-4465	AC016026.1
hsa-miR-448	AL591623.1
hsa-miR-448	AC016747.1
hsa-miR-448	BOLA3-AS1
hsa-miR-448	AC012513.3
hsa-miR-448	IRF1-AS1
hsa-miR-448	AC021078.1
hsa-miR-448	CASC15
hsa-miR-448	MAGI2-AS3
hsa-miR-448	MAGI2-AS3
hsa-miR-448	MAGI2-AS3
hsa-miR-448	MAGI2-AS3
hsa-miR-448	AC120053.1
hsa-miR-448	LINC00963
hsa-miR-448	NEAT1
hsa-miR-448	NEAT1
hsa-miR-448	AC073611.1
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	HELLPAR
hsa-miR-448	AL161891.1
hsa-miR-448	LINC00641
hsa-miR-448	LINC00641
hsa-miR-448	SNHG14
hsa-miR-448	SNHG14
hsa-miR-448	SNHG14
hsa-miR-448	PWAR1
hsa-miR-448	OIP5-AS1
hsa-miR-448	OIP5-AS1
hsa-miR-448	OIP5-AS1
hsa-miR-448	AC015726.1
hsa-miR-448	XIST
hsa-miR-448	XIST
hsa-miR-448	XIST
hsa-miR-449a	MIR29B2CHG
hsa-miR-449a	MIR29B2CHG
hsa-miR-449a	MIR29B2CHG
hsa-miR-449a	AC141930.1
hsa-miR-449a	AC141930.1
hsa-miR-449a	HK2-DT
hsa-miR-449a	LINC01123
hsa-miR-449a	LINC02035
hsa-miR-449a	TERC
hsa-miR-449a	HAND2-AS1
hsa-miR-449a	SLC9A3-AS1
hsa-miR-449a	SLC9A3-AS1
hsa-miR-449a	STAG3L5P-PVRIG2P-PILRB
hsa-miR-449a	AL162586.1
hsa-miR-449a	SNHG7
hsa-miR-449a	SNHG7
hsa-miR-449a	SNHG7
hsa-miR-449a	NUTM2B-AS1
hsa-miR-449a	NUTM2B-AS1
hsa-miR-449a	NUTM2A-AS1
hsa-miR-449a	NUTM2A-AS1
hsa-miR-449a	EMX2OS
hsa-miR-449a	EMX2OS
hsa-miR-449a	EMX2OS
hsa-miR-449a	EMX2OS
hsa-miR-449a	EMX2OS
hsa-miR-449a	LMNTD2-AS1
hsa-miR-449a	LMNTD2-AS1
hsa-miR-449a	KCNQ1OT1
hsa-miR-449a	KCNQ1OT1
hsa-miR-449a	KCNQ1OT1
hsa-miR-449a	KCNQ1OT1
hsa-miR-449a	KCNQ1OT1
hsa-miR-449a	KCNQ1OT1
hsa-miR-449a	KCNQ1OT1
hsa-miR-449a	KCNQ1OT1
hsa-miR-449a	NEAT1
hsa-miR-449a	NEAT1
hsa-miR-449a	NEAT1
hsa-miR-449a	NEAT1
hsa-miR-449a	NEAT1
hsa-miR-449a	AP002761.3
hsa-miR-449a	AP002761.3
hsa-miR-449a	SNHG14
hsa-miR-449a	SNHG14
hsa-miR-449a	SNHG14
hsa-miR-449a	AC116913.1
hsa-miR-449a	AC016705.2
hsa-miR-449a	Z98883.1
hsa-miR-449a	Z98883.1
hsa-miR-449a	Z98883.1
hsa-miR-449a	AC093525.7
hsa-miR-449a	AC093525.7
hsa-miR-449a	AC093525.7
hsa-miR-449a	AC093525.7
hsa-miR-449a	AC109460.3
hsa-miR-449a	AC109460.3
hsa-miR-449a	AC016876.2
hsa-miR-449a	AC016876.2
hsa-miR-449a	AC005722.3
hsa-miR-449a	LINC02693
hsa-miR-449a	AC067852.1
hsa-miR-449a	AC008105.2
hsa-miR-449a	AC007485.2
hsa-miR-449a	AC018628.1
hsa-miR-449a	LINC00667
hsa-miR-449a	LINC00667
hsa-miR-449a	LINC00667
hsa-miR-449a	AC008738.7
hsa-miR-449a	LINC00665
hsa-miR-449a	AC243960.3
hsa-miR-449a	AC005261.3
hsa-miR-449a	LINC01547
hsa-miR-449a	C22orf34
hsa-miR-449a	C22orf34
hsa-miR-449b-5p	MIR29B2CHG
hsa-miR-449b-5p	MIR29B2CHG
hsa-miR-449b-5p	MIR29B2CHG
hsa-miR-449b-5p	AC141930.1
hsa-miR-449b-5p	AC141930.1
hsa-miR-449b-5p	HK2-DT
hsa-miR-449b-5p	LINC01123
hsa-miR-449b-5p	LINC02035
hsa-miR-449b-5p	TERC
hsa-miR-449b-5p	HAND2-AS1
hsa-miR-449b-5p	SLC9A3-AS1
hsa-miR-449b-5p	SLC9A3-AS1
hsa-miR-449b-5p	STAG3L5P-PVRIG2P-PILRB
hsa-miR-449b-5p	AL162586.1
hsa-miR-449b-5p	SNHG7
hsa-miR-449b-5p	SNHG7
hsa-miR-449b-5p	SNHG7
hsa-miR-449b-5p	NUTM2B-AS1
hsa-miR-449b-5p	NUTM2B-AS1
hsa-miR-449b-5p	NUTM2A-AS1
hsa-miR-449b-5p	NUTM2A-AS1
hsa-miR-449b-5p	EMX2OS
hsa-miR-449b-5p	EMX2OS
hsa-miR-449b-5p	EMX2OS
hsa-miR-449b-5p	EMX2OS
hsa-miR-449b-5p	EMX2OS
hsa-miR-449b-5p	LMNTD2-AS1
hsa-miR-449b-5p	LMNTD2-AS1
hsa-miR-449b-5p	KCNQ1OT1
hsa-miR-449b-5p	KCNQ1OT1
hsa-miR-449b-5p	KCNQ1OT1
hsa-miR-449b-5p	KCNQ1OT1
hsa-miR-449b-5p	KCNQ1OT1
hsa-miR-449b-5p	KCNQ1OT1
hsa-miR-449b-5p	KCNQ1OT1
hsa-miR-449b-5p	KCNQ1OT1
hsa-miR-449b-5p	NEAT1
hsa-miR-449b-5p	NEAT1
hsa-miR-449b-5p	NEAT1
hsa-miR-449b-5p	NEAT1
hsa-miR-449b-5p	NEAT1
hsa-miR-449b-5p	AP002761.3
hsa-miR-449b-5p	AP002761.3
hsa-miR-449b-5p	SNHG14
hsa-miR-449b-5p	SNHG14
hsa-miR-449b-5p	SNHG14
hsa-miR-449b-5p	AC116913.1
hsa-miR-449b-5p	AC016705.2
hsa-miR-449b-5p	Z98883.1
hsa-miR-449b-5p	Z98883.1
hsa-miR-449b-5p	Z98883.1
hsa-miR-449b-5p	AC093525.7
hsa-miR-449b-5p	AC093525.7
hsa-miR-449b-5p	AC093525.7
hsa-miR-449b-5p	AC093525.7
hsa-miR-449b-5p	AC109460.3
hsa-miR-449b-5p	AC109460.3
hsa-miR-449b-5p	AC016876.2
hsa-miR-449b-5p	AC016876.2
hsa-miR-449b-5p	AC005722.3
hsa-miR-449b-5p	LINC02693
hsa-miR-449b-5p	AC067852.1
hsa-miR-449b-5p	AC008105.2
hsa-miR-449b-5p	AC007485.2
hsa-miR-449b-5p	AC018628.1
hsa-miR-449b-5p	LINC00667
hsa-miR-449b-5p	LINC00667
hsa-miR-449b-5p	LINC00667
hsa-miR-449b-5p	AC008738.7
hsa-miR-449b-5p	LINC00665
hsa-miR-449b-5p	AC243960.3
hsa-miR-449b-5p	AC005261.3
hsa-miR-449b-5p	LINC01547
hsa-miR-449b-5p	C22orf34
hsa-miR-449b-5p	C22orf34
hsa-miR-449c-5p	SNHG3
hsa-miR-449c-5p	GAS5
hsa-miR-449c-5p	AL591848.3
hsa-miR-449c-5p	AL591848.3
hsa-miR-449c-5p	THRB-IT1
hsa-miR-449c-5p	AF131215.4
hsa-miR-449c-5p	LINC00963
hsa-miR-449c-5p	LINC00963
hsa-miR-449c-5p	LINC00963
hsa-miR-449c-5p	SNHG7
hsa-miR-449c-5p	SNHG7
hsa-miR-449c-5p	SNHG7
hsa-miR-449c-5p	NUTM2B-AS1
hsa-miR-449c-5p	NUTM2B-AS1
hsa-miR-449c-5p	NUTM2A-AS1
hsa-miR-449c-5p	NUTM2A-AS1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	KCNQ1OT1
hsa-miR-449c-5p	AC068205.2
hsa-miR-449c-5p	NEAT1
hsa-miR-449c-5p	NEAT1
hsa-miR-449c-5p	NEAT1
hsa-miR-449c-5p	MALAT1
hsa-miR-449c-5p	AL161891.1
hsa-miR-449c-5p	AL161891.1
hsa-miR-449c-5p	ARHGAP5-AS1
hsa-miR-449c-5p	ARHGAP5-AS1
hsa-miR-449c-5p	ARHGAP5-AS1
hsa-miR-449c-5p	ARHGAP5-AS1
hsa-miR-449c-5p	OIP5-AS1
hsa-miR-449c-5p	OIP5-AS1
hsa-miR-449c-5p	GABPB1-IT1
hsa-miR-449c-5p	GABPB1-IT1
hsa-miR-449c-5p	GABPB1-AS1
hsa-miR-449c-5p	GABPB1-AS1
hsa-miR-449c-5p	AC016876.2
hsa-miR-449c-5p	AC018628.1
hsa-miR-449c-5p	AC005261.1
hsa-miR-449c-5p	ZFAS1
hsa-miR-449c-5p	PPM1F-AS1
hsa-miR-449c-5p	PPM1F-AS1
hsa-miR-449c-5p	PPM1F-AS1
hsa-miR-449c-5p	PPM1F-AS1
hsa-miR-449c-5p	PPM1F-AS1
hsa-miR-449c-5p	MIRLET7BHG
hsa-miR-449c-5p	MIR222HG
hsa-miR-449c-5p	MIR222HG
hsa-miR-4500	ZNF436-AS1
hsa-miR-4500	AL359762.3
hsa-miR-4500	MIR137HG
hsa-miR-4500	AL160006.1
hsa-miR-4500	THBS3-AS1
hsa-miR-4500	ASH1L-AS1
hsa-miR-4500	AC074117.1
hsa-miR-4500	AC074117.1
hsa-miR-4500	AC074117.1
hsa-miR-4500	AC074117.1
hsa-miR-4500	CYTOR
hsa-miR-4500	MIR4435-2HG
hsa-miR-4500	MIR4435-2HG
hsa-miR-4500	MIR4435-2HG
hsa-miR-4500	AC124045.1
hsa-miR-4500	AC093535.2
hsa-miR-4500	SNHG4
hsa-miR-4500	SNHG4
hsa-miR-4500	SNHG4
hsa-miR-4500	HEIH
hsa-miR-4500	HEIH
hsa-miR-4500	RNF216P1
hsa-miR-4500	RNF216P1
hsa-miR-4500	AC004921.1
hsa-miR-4500	MIR124-2HG
hsa-miR-4500	CYP4F26P
hsa-miR-4500	LINC00963
hsa-miR-4500	NUTM2A-AS1
hsa-miR-4500	KCNQ1OT1
hsa-miR-4500	KCNQ1OT1
hsa-miR-4500	KCNQ1OT1
hsa-miR-4500	KCNQ1OT1
hsa-miR-4500	KCNQ1OT1
hsa-miR-4500	KCNQ1OT1
hsa-miR-4500	KCNQ1OT1
hsa-miR-4500	KCNQ1OT1
hsa-miR-4500	LINC00294
hsa-miR-4500	NEAT1
hsa-miR-4500	NEAT1
hsa-miR-4500	NEAT1
hsa-miR-4500	AP000766.1
hsa-miR-4500	AC125807.2
hsa-miR-4500	AC006064.5
hsa-miR-4500	LINC02381
hsa-miR-4500	AC125603.1
hsa-miR-4500	TPT1-AS1
hsa-miR-4500	TPT1-AS1
hsa-miR-4500	TPT1-AS1
hsa-miR-4500	VASH1-AS1
hsa-miR-4500	AL162171.3
hsa-miR-4500	AL162171.3
hsa-miR-4500	AL162171.3
hsa-miR-4500	MEG3
hsa-miR-4500	MEG3
hsa-miR-4500	MIR9-3HG
hsa-miR-4500	AC109460.3
hsa-miR-4500	AC106886.4
hsa-miR-4500	AC020978.5
hsa-miR-4500	SNHG30
hsa-miR-4500	AC008105.2
hsa-miR-4500	SNHG16
hsa-miR-4500	AC087741.1
hsa-miR-4500	LINC00668
hsa-miR-4500	LINC00665
hsa-miR-4500	AC243964.4
hsa-miR-4500	SPACA6P-AS
hsa-miR-4500	ZNF337-AS1
hsa-miR-4500	ZNF337-AS1
hsa-miR-4500	AC003681.1
hsa-miR-4500	AC003681.1
hsa-miR-4500	AC003681.1
hsa-miR-4500	XIST
hsa-miR-4500	XIST
hsa-miR-4500	XIST
hsa-miR-4500	XIST
hsa-miR-450a-5p	TMEM161B-AS1
hsa-miR-450a-5p	KCNQ1OT1
hsa-miR-450a-5p	AP002761.3
hsa-miR-450b-5p	AC093157.1
hsa-miR-450b-5p	AC093157.1
hsa-miR-450b-5p	AC093157.1
hsa-miR-450b-5p	AC005034.3
hsa-miR-450b-5p	AC005538.2
hsa-miR-450b-5p	FGD5-AS1
hsa-miR-450b-5p	FLJ42393
hsa-miR-450b-5p	NOP14-AS1
hsa-miR-450b-5p	NOP14-AS1
hsa-miR-450b-5p	NOP14-AS1
hsa-miR-450b-5p	NOP14-AS1
hsa-miR-450b-5p	PURPL
hsa-miR-450b-5p	HCG11
hsa-miR-450b-5p	HCG11
hsa-miR-450b-5p	AL136164.3
hsa-miR-450b-5p	AL136164.3
hsa-miR-450b-5p	TRDN-AS1
hsa-miR-450b-5p	MAGI2-AS3
hsa-miR-450b-5p	MAGI2-AS3
hsa-miR-450b-5p	MAGI2-AS3
hsa-miR-450b-5p	MAGI2-AS3
hsa-miR-450b-5p	MANCR
hsa-miR-450b-5p	NEAT1
hsa-miR-450b-5p	NEAT1
hsa-miR-450b-5p	NEAT1
hsa-miR-450b-5p	NEAT1
hsa-miR-450b-5p	NEAT1
hsa-miR-450b-5p	NEAT1
hsa-miR-450b-5p	NEAT1
hsa-miR-450b-5p	MIR100HG
hsa-miR-450b-5p	MIR100HG
hsa-miR-450b-5p	MIR100HG
hsa-miR-450b-5p	MIR100HG
hsa-miR-450b-5p	AC010186.3
hsa-miR-450b-5p	N4BP2L2-IT2
hsa-miR-450b-5p	AL137782.1
hsa-miR-450b-5p	AL137782.1
hsa-miR-450b-5p	LINC00641
hsa-miR-450b-5p	LINC00641
hsa-miR-450b-5p	SNHG14
hsa-miR-450b-5p	SNHG14
hsa-miR-450b-5p	AC105339.2
hsa-miR-450b-5p	AC027020.2
hsa-miR-450b-5p	SNHG29
hsa-miR-450b-5p	AC132872.1
hsa-miR-450b-5p	PCAT19
hsa-miR-450b-5p	PCAT19
hsa-miR-450b-5p	PCAT19
hsa-miR-450b-5p	PCAT19
hsa-miR-450b-5p	AC010327.6
hsa-miR-450b-5p	AC024580.1
hsa-miR-450b-5p	NORAD
hsa-miR-450b-5p	NORAD
hsa-miR-450b-5p	XIST
hsa-miR-450b-5p	XIST
hsa-miR-450b-5p	Z83843.1
hsa-miR-450b-5p	Z83843.1
hsa-miR-451a	AC005538.2
hsa-miR-451a	SNHG15
hsa-miR-451a	NORAD
hsa-miR-451a	LINC01278
hsa-miR-452-5p	MRPL20-AS1
hsa-miR-452-5p	GAS5
hsa-miR-452-5p	GAS5
hsa-miR-452-5p	GAS5
hsa-miR-452-5p	LINC01963
hsa-miR-452-5p	AC124045.1
hsa-miR-452-5p	SOX2-OT
hsa-miR-452-5p	SOX2-OT
hsa-miR-452-5p	SOX2-OT
hsa-miR-452-5p	PP7080
hsa-miR-452-5p	AC104109.4
hsa-miR-452-5p	AC104109.4
hsa-miR-452-5p	AC018647.2
hsa-miR-452-5p	AC016831.4
hsa-miR-452-5p	AC004918.3
hsa-miR-452-5p	NEAT1
hsa-miR-452-5p	NEAT1
hsa-miR-452-5p	MALAT1
hsa-miR-452-5p	RAB30-DT
hsa-miR-452-5p	RAB30-DT
hsa-miR-452-5p	MIR100HG
hsa-miR-452-5p	MIR100HG
hsa-miR-452-5p	MEG3
hsa-miR-452-5p	MEG3
hsa-miR-452-5p	SNHG14
hsa-miR-452-5p	SNHG14
hsa-miR-452-5p	SNHG14
hsa-miR-452-5p	SNHG14
hsa-miR-452-5p	SNHG14
hsa-miR-452-5p	SNHG14
hsa-miR-452-5p	SNHG14
hsa-miR-452-5p	OIP5-AS1
hsa-miR-452-5p	OIP5-AS1
hsa-miR-452-5p	OIP5-AS1
hsa-miR-452-5p	OIP5-AS1
hsa-miR-452-5p	AC022306.2
hsa-miR-452-5p	SNHG16
hsa-miR-452-5p	SNHG20
hsa-miR-452-5p	SNHG20
hsa-miR-452-5p	AC011447.7
hsa-miR-452-5p	AC005261.1
hsa-miR-452-5p	AC012313.1
hsa-miR-452-5p	LINC00205
hsa-miR-452-5p	LINC00205
hsa-miR-452-5p	GUSBP11
hsa-miR-452-5p	MIAT
hsa-miR-452-5p	MIAT
hsa-miR-452-5p	MIR222HG
hsa-miR-452-5p	XIST
hsa-miR-452-5p	XIST
hsa-miR-452-5p	XIST
hsa-miR-452-5p	XIST
hsa-miR-4524a-5p	AL691459.1
hsa-miR-4524a-5p	LINC01140
hsa-miR-4524a-5p	LINC01140
hsa-miR-4524a-5p	AC093866.1
hsa-miR-4524a-5p	AC093866.1
hsa-miR-4524a-5p	AC106744.2
hsa-miR-4524a-5p	TMEM161B-AS1
hsa-miR-4524a-5p	LINC01184
hsa-miR-4524a-5p	LINC01184
hsa-miR-4524a-5p	LINC01184
